Date,Neighborhood,Crime,Number of Cases
1/2022,Cedar Riverside,Auto Theft,4.0
1/2022,Cedar Riverside,Burglary,3.0
1/2022,Cedar Riverside,Homicide,1.0
1/2022,Cedar Riverside,Larceny,16.0
1/2022,Cedar Riverside,Rape,0.0
1/2022,Cedar Riverside,Robbery,5.0
1/2022,Central,Aggravated Assault,2.0
1/2022,Central,Arson,0.0
1/2022,Central,Auto Theft,12.0
1/2022,Central,Burglary,6.0
1/2022,Central,Homicide,0.0
1/2022,Central,Larceny,21.0
1/2022,Central,Rape,1.0
1/2022,Central,Robbery,6.0
1/2022,Cleveland,Aggravated Assault,3.0
1/2022,Cleveland,Arson,0.0
1/2022,Cleveland,Auto Theft,5.0
1/2022,Cleveland,Burglary,0.0
1/2022,Cleveland,Homicide,0.0
1/2022,Cleveland,Larceny,8.0
1/2022,Cleveland,Rape,0.0
1/2022,Cleveland,Robbery,3.0
1/2022,Columbia Park,Aggravated Assault,0.0
1/2022,Columbia Park,Arson,0.0
1/2022,Columbia Park,Auto Theft,2.0
1/2022,Columbia Park,Burglary,0.0
1/2022,Columbia Park,Homicide,0.0
1/2022,Columbia Park,Larceny,5.0
1/2022,Columbia Park,Rape,0.0
1/2022,Columbia Park,Robbery,0.0
1/2022,Como,Aggravated Assault,4.0
1/2022,Como,Arson,0.0
1/2022,Como,Auto Theft,6.0
1/2022,Como,Burglary,2.0
1/2022,Como,Homicide,0.0
1/2022,Como,Larceny,12.0
1/2022,Como,Rape,0.0
1/2022,Como,Robbery,2.0
1/2022,Cooper,Aggravated Assault,0.0
1/2022,Cooper,Arson,0.0
1/2022,Cooper,Auto Theft,3.0
1/2022,Cooper,Burglary,1.0
1/2022,Cooper,Homicide,0.0
1/2022,Cooper,Larceny,10.0
1/2022,Cooper,Rape,0.0
1/2022,Cooper,Robbery,0.0
1/2022,Corcoran,Aggravated Assault,2.0
1/2022,Corcoran,Arson,0.0
1/2022,Corcoran,Auto Theft,4.0
1/2022,Corcoran,Burglary,1.0
1/2022,Corcoran,Homicide,0.0
1/2022,Corcoran,Larceny,10.0
1/2022,Corcoran,Rape,1.0
1/2022,Corcoran,Robbery,2.0
1/2022,Diamond Lake,Aggravated Assault,0.0
1/2022,Diamond Lake,Arson,0.0
1/2022,Diamond Lake,Auto Theft,4.0
1/2022,Diamond Lake,Burglary,2.0
1/2022,Diamond Lake,Homicide,0.0
1/2022,Diamond Lake,Larceny,5.0
1/2022,Diamond Lake,Rape,0.0
1/2022,Diamond Lake,Robbery,1.0
1/2022,Downtown East,Aggravated Assault,1.0
1/2022,Downtown East,Arson,0.0
1/2022,Downtown East,Auto Theft,1.0
1/2022,Downtown East,Burglary,1.0
1/2022,Downtown East,Homicide,0.0
1/2022,Downtown East,Larceny,6.0
1/2022,Downtown East,Rape,0.0
1/2022,Downtown East,Robbery,0.0
1/2022,Downtown West,Aggravated Assault,9.0
1/2022,Downtown West,Arson,0.0
1/2022,Downtown West,Auto Theft,15.0
1/2022,Downtown West,Burglary,4.0
1/2022,Downtown West,Homicide,0.0
1/2022,Downtown West,Larceny,89.0
1/2022,Downtown West,Rape,1.0
1/2022,Downtown West,Robbery,9.0
1/2022,East Bde Maka Ska,Aggravated Assault,0.0
1/2022,East Bde Maka Ska,Arson,0.0
1/2022,East Bde Maka Ska,Auto Theft,1.0
1/2022,East Bde Maka Ska,Burglary,1.0
1/2022,East Bde Maka Ska,Homicide,0.0
1/2022,East Bde Maka Ska,Larceny,6.0
1/2022,East Bde Maka Ska,Rape,0.0
1/2022,East Bde Maka Ska,Robbery,0.0
1/2022,East Harriet,Aggravated Assault,0.0
1/2022,East Harriet,Arson,0.0
1/2022,East Harriet,Auto Theft,1.0
1/2022,East Harriet,Burglary,0.0
1/2022,East Harriet,Homicide,0.0
1/2022,East Harriet,Larceny,8.0
1/2022,East Harriet,Rape,0.0
1/2022,East Harriet,Robbery,0.0
1/2022,East Isles,Aggravated Assault,1.0
1/2022,East Isles,Arson,0.0
1/2022,East Isles,Auto Theft,5.0
1/2022,East Isles,Burglary,3.0
1/2022,East Isles,Homicide,0.0
1/2022,East Isles,Larceny,18.0
1/2022,East Isles,Rape,0.0
1/2022,East Isles,Robbery,2.0
1/2022,East Phillips,Aggravated Assault,4.0
1/2022,East Phillips,Arson,0.0
1/2022,East Phillips,Auto Theft,5.0
1/2022,East Phillips,Burglary,1.0
1/2022,East Phillips,Homicide,0.0
1/2022,East Phillips,Larceny,11.0
1/2022,East Phillips,Rape,0.0
1/2022,East Phillips,Robbery,8.0
1/2022,Elliot Park,Aggravated Assault,1.0
1/2022,Elliot Park,Arson,0.0
1/2022,Elliot Park,Auto Theft,4.0
1/2022,Elliot Park,Burglary,1.0
1/2022,Elliot Park,Homicide,0.0
1/2022,Elliot Park,Larceny,12.0
1/2022,Elliot Park,Rape,0.0
1/2022,Elliot Park,Robbery,3.0
1/2022,Ericsson,Aggravated Assault,0.0
1/2022,Ericsson,Arson,0.0
1/2022,Ericsson,Auto Theft,3.0
1/2022,Ericsson,Burglary,1.0
1/2022,Ericsson,Homicide,0.0
1/2022,Ericsson,Larceny,12.0
1/2022,Ericsson,Rape,0.0
1/2022,Ericsson,Robbery,0.0
1/2022,Field,Aggravated Assault,0.0
1/2022,Field,Arson,0.0
1/2022,Field,Auto Theft,2.0
1/2022,Field,Burglary,2.0
1/2022,Field,Homicide,0.0
1/2022,Field,Larceny,1.0
1/2022,Field,Rape,0.0
1/2022,Field,Robbery,1.0
1/2022,Folwell,Aggravated Assault,9.0
1/2022,Folwell,Arson,1.0
1/2022,Folwell,Auto Theft,3.0
1/2022,Folwell,Burglary,3.0
1/2022,Folwell,Homicide,0.0
1/2022,Folwell,Larceny,2.0
1/2022,Folwell,Rape,1.0
1/2022,Folwell,Robbery,1.0
1/2022,Fulton,Aggravated Assault,0.0
1/2022,Fulton,Arson,0.0
1/2022,Fulton,Auto Theft,4.0
1/2022,Fulton,Burglary,2.0
1/2022,Fulton,Homicide,0.0
1/2022,Fulton,Larceny,3.0
1/2022,Fulton,Rape,0.0
1/2022,Fulton,Robbery,0.0
1/2022,Hale,Aggravated Assault,0.0
1/2022,Hale,Arson,0.0
1/2022,Hale,Auto Theft,1.0
1/2022,Hale,Burglary,0.0
1/2022,Hale,Homicide,0.0
1/2022,Hale,Larceny,2.0
1/2022,Hale,Rape,0.0
1/2022,Hale,Robbery,0.0
1/2022,Harrison,Aggravated Assault,3.0
1/2022,Harrison,Arson,0.0
1/2022,Harrison,Auto Theft,6.0
1/2022,Harrison,Burglary,0.0
1/2022,Harrison,Homicide,0.0
1/2022,Harrison,Larceny,4.0
1/2022,Harrison,Rape,0.0
1/2022,Harrison,Robbery,0.0
1/2022,Hawthorne,Aggravated Assault,6.0
1/2022,Hawthorne,Arson,0.0
1/2022,Hawthorne,Auto Theft,11.0
1/2022,Hawthorne,Burglary,1.0
1/2022,Hawthorne,Homicide,0.0
1/2022,Hawthorne,Larceny,7.0
1/2022,Hawthorne,Rape,3.0
1/2022,Hawthorne,Robbery,5.0
1/2022,Hiawatha,Aggravated Assault,0.0
1/2022,Hiawatha,Arson,1.0
1/2022,Hiawatha,Auto Theft,4.0
1/2022,Hiawatha,Burglary,4.0
1/2022,Hiawatha,Homicide,0.0
1/2022,Hiawatha,Larceny,19.0
1/2022,Hiawatha,Rape,0.0
1/2022,Hiawatha,Robbery,3.0
1/2022,Holland,Aggravated Assault,2.0
1/2022,Holland,Arson,0.0
1/2022,Holland,Auto Theft,8.0
1/2022,Holland,Burglary,4.0
1/2022,Holland,Homicide,0.0
1/2022,Holland,Larceny,9.0
1/2022,Holland,Rape,0.0
1/2022,Holland,Robbery,2.0
1/2022,Howe,Aggravated Assault,0.0
1/2022,Howe,Arson,1.0
1/2022,Howe,Auto Theft,5.0
1/2022,Howe,Burglary,4.0
1/2022,Howe,Homicide,0.0
1/2022,Howe,Larceny,7.0
1/2022,Howe,Rape,0.0
1/2022,Howe,Robbery,0.0
1/2022,Humboldt Industrial Area,Aggravated Assault,0.0
1/2022,Humboldt Industrial Area,Arson,0.0
1/2022,Humboldt Industrial Area,Auto Theft,0.0
1/2022,Humboldt Industrial Area,Burglary,0.0
1/2022,Humboldt Industrial Area,Homicide,0.0
1/2022,Humboldt Industrial Area,Larceny,0.0
1/2022,Humboldt Industrial Area,Rape,0.0
1/2022,Humboldt Industrial Area,Robbery,0.0
1/2022,Jordan,Aggravated Assault,12.0
1/2022,Jordan,Arson,0.0
1/2022,Jordan,Auto Theft,13.0
1/2022,Jordan,Burglary,3.0
1/2022,Jordan,Homicide,0.0
1/2022,Jordan,Larceny,16.0
1/2022,Jordan,Rape,2.0
1/2022,Jordan,Robbery,3.0
1/2022,Keewaydin,Aggravated Assault,0.0
1/2022,Keewaydin,Arson,0.0
1/2022,Keewaydin,Auto Theft,0.0
1/2022,Keewaydin,Burglary,4.0
1/2022,Keewaydin,Homicide,0.0
1/2022,Keewaydin,Larceny,9.0
1/2022,Keewaydin,Rape,0.0
1/2022,Keewaydin,Robbery,0.0
1/2022,Kenny,Aggravated Assault,0.0
1/2022,Kenny,Arson,0.0
1/2022,Kenny,Auto Theft,2.0
1/2022,Kenny,Burglary,1.0
1/2022,Kenny,Homicide,0.0
1/2022,Kenny,Larceny,3.0
1/2022,Kenny,Rape,0.0
1/2022,Kenny,Robbery,0.0
1/2022,Kenwood,Aggravated Assault,1.0
1/2022,Kenwood,Arson,0.0
1/2022,Kenwood,Auto Theft,3.0
1/2022,Kenwood,Burglary,2.0
1/2022,Kenwood,Homicide,0.0
1/2022,Kenwood,Larceny,3.0
1/2022,Kenwood,Rape,0.0
1/2022,Kenwood,Robbery,0.0
1/2022,King Field,Aggravated Assault,1.0
1/2022,King Field,Arson,0.0
1/2022,King Field,Auto Theft,8.0
1/2022,King Field,Burglary,5.0
1/2022,King Field,Homicide,0.0
1/2022,King Field,Larceny,11.0
1/2022,King Field,Rape,0.0
1/2022,King Field,Robbery,0.0
1/2022,Lind - Bohanon,Aggravated Assault,2.0
1/2022,Lind - Bohanon,Arson,0.0
1/2022,Lind - Bohanon,Auto Theft,9.0
1/2022,Lind - Bohanon,Burglary,1.0
1/2022,Lind - Bohanon,Homicide,0.0
1/2022,Lind - Bohanon,Larceny,2.0
1/2022,Lind - Bohanon,Rape,0.0
1/2022,Lind - Bohanon,Robbery,1.0
1/2022,Linden Hills,Aggravated Assault,1.0
1/2022,Linden Hills,Arson,0.0
1/2022,Linden Hills,Auto Theft,1.0
1/2022,Linden Hills,Burglary,1.0
1/2022,Linden Hills,Homicide,0.0
1/2022,Linden Hills,Larceny,7.0
1/2022,Linden Hills,Rape,0.0
1/2022,Linden Hills,Robbery,0.0
1/2022,Logan Park,Aggravated Assault,3.0
1/2022,Logan Park,Arson,0.0
1/2022,Logan Park,Auto Theft,3.0
1/2022,Logan Park,Burglary,1.0
1/2022,Logan Park,Homicide,0.0
1/2022,Logan Park,Larceny,14.0
1/2022,Logan Park,Rape,0.0
1/2022,Logan Park,Robbery,2.0
1/2022,Longfellow,Aggravated Assault,2.0
1/2022,Longfellow,Arson,0.0
1/2022,Longfellow,Auto Theft,15.0
1/2022,Longfellow,Burglary,3.0
1/2022,Longfellow,Homicide,0.0
1/2022,Longfellow,Larceny,8.0
1/2022,Longfellow,Rape,0.0
1/2022,Longfellow,Robbery,1.0
1/2022,Loring Park,Aggravated Assault,5.0
1/2022,Loring Park,Arson,0.0
1/2022,Loring Park,Auto Theft,11.0
1/2022,Loring Park,Burglary,5.0
1/2022,Loring Park,Homicide,0.0
1/2022,Loring Park,Larceny,25.0
1/2022,Loring Park,Rape,0.0
1/2022,Loring Park,Robbery,6.0
1/2022,Lowry Hill,Aggravated Assault,0.0
1/2022,Lowry Hill,Arson,0.0
1/2022,Lowry Hill,Auto Theft,1.0
1/2022,Lowry Hill,Burglary,2.0
1/2022,Lowry Hill,Homicide,0.0
1/2022,Lowry Hill,Larceny,12.0
1/2022,Lowry Hill,Rape,0.0
1/2022,Lowry Hill,Robbery,2.0
1/2022,Lowry Hill East,Aggravated Assault,3.0
1/2022,Lowry Hill East,Arson,0.0
1/2022,Lowry Hill East,Auto Theft,18.0
1/2022,Lowry Hill East,Burglary,5.0
1/2022,Lowry Hill East,Homicide,0.0
1/2022,Lowry Hill East,Larceny,52.0
1/2022,Lowry Hill East,Rape,1.0
1/2022,Lowry Hill East,Robbery,17.0
1/2022,Lyndale,Aggravated Assault,3.0
1/2022,Lyndale,Arson,0.0
1/2022,Lyndale,Auto Theft,12.0
1/2022,Lyndale,Burglary,1.0
1/2022,Lyndale,Homicide,0.0
1/2022,Lyndale,Larceny,14.0
1/2022,Lyndale,Rape,0.0
1/2022,Lyndale,Robbery,3.0
1/2022,Lynnhurst,Aggravated Assault,0.0
1/2022,Lynnhurst,Arson,0.0
1/2022,Lynnhurst,Auto Theft,3.0
1/2022,Lynnhurst,Burglary,2.0
1/2022,Lynnhurst,Homicide,0.0
1/2022,Lynnhurst,Larceny,4.0
1/2022,Lynnhurst,Rape,0.0
1/2022,Lynnhurst,Robbery,0.0
1/2022,Marcy Holmes,Aggravated Assault,3.0
1/2022,Marcy Holmes,Arson,0.0
1/2022,Marcy Holmes,Auto Theft,10.0
1/2022,Marcy Holmes,Burglary,6.0
1/2022,Marcy Holmes,Homicide,0.0
1/2022,Marcy Holmes,Larceny,36.0
1/2022,Marcy Holmes,Rape,1.0
1/2022,Marcy Holmes,Robbery,9.0
1/2022,Marshall Terrace,Aggravated Assault,0.0
1/2022,Marshall Terrace,Arson,0.0
1/2022,Marshall Terrace,Auto Theft,1.0
1/2022,Marshall Terrace,Burglary,1.0
1/2022,Marshall Terrace,Homicide,0.0
1/2022,Marshall Terrace,Larceny,2.0
1/2022,Marshall Terrace,Rape,0.0
1/2022,Marshall Terrace,Robbery,0.0
1/2022,McKinley,Aggravated Assault,3.0
1/2022,McKinley,Arson,0.0
1/2022,McKinley,Auto Theft,3.0
1/2022,McKinley,Burglary,4.0
1/2022,McKinley,Homicide,0.0
1/2022,McKinley,Larceny,3.0
1/2022,McKinley,Rape,0.0
1/2022,McKinley,Robbery,2.0
1/2022,Mid - City Industrial,Aggravated Assault,1.0
1/2022,Mid - City Industrial,Arson,0.0
1/2022,Mid - City Industrial,Auto Theft,1.0
1/2022,Mid - City Industrial,Burglary,1.0
1/2022,Mid - City Industrial,Homicide,0.0
1/2022,Mid - City Industrial,Larceny,8.0
1/2022,Mid - City Industrial,Rape,0.0
1/2022,Mid - City Industrial,Robbery,1.0
1/2022,Midtown Phillips,Aggravated Assault,2.0
1/2022,Midtown Phillips,Arson,0.0
1/2022,Midtown Phillips,Auto Theft,9.0
1/2022,Midtown Phillips,Burglary,6.0
1/2022,Midtown Phillips,Homicide,0.0
1/2022,Midtown Phillips,Larceny,11.0
1/2022,Midtown Phillips,Rape,0.0
1/2022,Midtown Phillips,Robbery,3.0
1/2022,Minnehaha,Aggravated Assault,1.0
1/2022,Minnehaha,Arson,0.0
1/2022,Minnehaha,Auto Theft,2.0
1/2022,Minnehaha,Burglary,3.0
1/2022,Minnehaha,Homicide,0.0
1/2022,Minnehaha,Larceny,10.0
1/2022,Minnehaha,Rape,0.0
1/2022,Minnehaha,Robbery,0.0
1/2022,Morris Park,Aggravated Assault,0.0
1/2022,Morris Park,Arson,0.0
1/2022,Morris Park,Auto Theft,0.0
1/2022,Morris Park,Burglary,0.0
1/2022,Morris Park,Homicide,0.0
1/2022,Morris Park,Larceny,4.0
1/2022,Morris Park,Rape,0.0
1/2022,Morris Park,Robbery,0.0
1/2022,Near - North,Aggravated Assault,8.0
1/2022,Near - North,Arson,1.0
1/2022,Near - North,Auto Theft,12.0
1/2022,Near - North,Burglary,10.0
1/2022,Near - North,Homicide,0.0
1/2022,Near - North,Larceny,14.0
